species,gene_names,description,term_ids
osa,Os01g0247500|LOC_Os01g14510.1|RLCK27|OsRLCK27|RECEPTOR-LIKE CYTOPLASMIC KINASE 27|Receptor-like Cytoplasmic Kinase 27,LOC_Os01g14510,GO:0009651|GO:0004674|GO:0005524|GO:0005886|GO:0009414|GO:0016021|TO:0000276|TO:0006001
osa,"Os01g0259200|LOC_Os01g15470.3, LOC_Os01g15470.2, LOC_Os01g15470.1|RLCK28|OsRLCK28|RECEPTOR-LIKE CYTOPLASMIC KINASE 28|Receptor-like Cytoplasmic Kinase 28",LOC_Os01g15470,GO:0004674|GO:0009409|GO:0005524|GO:0009611|GO:0010229|GO:0050832|TO:0000074|TO:0000303|TO:0000621|PO:0001083|PO:0009049
osa,Os01g0267800|LOC_Os01g16230.1|RLCK29|OsRLCK29|RECEPTOR-LIKE CYTOPLASMIC KINASE 29|Receptor-like Cytoplasmic Kinase 29,LOC_Os01g16230,GO:0004674|GO:0005524
osa,"Os01g0296000|LOC_Os01g19160.2, LOC_Os01g19160.1|RLCK30|OsRLCK30|RECEPTOR-LIKE CYTOPLASMIC KINASE 30|Receptor-like Cytoplasmic Kinase 30",LOC_Os01g19160,GO:0005524|GO:0004672
osa,"Os01g0310500|LOC_Os01g20890.1, LOC_Os01g20880.1|RLCK31|OsRLCK31|RECEPTOR-LIKE CYTOPLASMIC KINASE 31|Receptor-like Cytoplasmic Kinase 31",LOC_Os01g20880,
osa,Os01g0342200|LOC_Os01g23970.1|RLCK34|OsRLCK34|RECEPTOR-LIKE CYTOPLASMIC KINASE 34|Receptor-like Cytoplasmic Kinase 34,LOC_Os01g23970,GO:0004674|GO:0005524
osa,"Os01g0364400|LOC_Os01g26240.1, LOC_Os01g26210.1|RLCK35|OsRLCK35|RECEPTOR-LIKE CYTOPLASMIC KINASE 35|Receptor-like Cytoplasmic Kinase 35",LOC_Os01g26210,GO:0005509|GO:0004674|GO:0030247|GO:0005524
osa,Os01g0545500|LOC_Os01g36500.1|RLCK36|OsRLCK36|RECEPTOR-LIKE CYTOPLASMIC KINASE 36|Receptor-like Cytoplasmic Kinase 36,LOC_Os01g36500,
osa,"Os01g0568800|LOC_Os01g38850.1, LOC_Os01g38840.1|RLCK37|OsRLCK37|RECEPTOR-LIKE CYTOPLASMIC KINASE 37|Receptor-like Cytoplasmic Kinase 37",LOC_Os01g38840,
osa,Os01g0580150|LOC_Os01g39820.1|RLCK38|OsRLCK38|RECEPTOR-LIKE CYTOPLASMIC KINASE 38|Receptor-like Cytoplasmic Kinase 38,LOC_Os01g39820,
osa,Os01g0581400|LOC_Os01g39970.1|RLCK39|OsRLCK39|RECEPTOR-LIKE CYTOPLASMIC KINASE 39|Receptor-like Cytoplasmic Kinase 39,LOC_Os01g39970,GO:0006950|GO:0005524|GO:0004674|GO:0048316|GO:0010229|TO:0000653|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os01g0588500|LOC_Os01g40590.1|RLCK40|OsRLCK40|RECEPTOR-LIKE CYTOPLASMIC KINASE 40|Receptor-like Cytoplasmic Kinase 40,LOC_Os01g40590,GO:0010229|GO:0005524|GO:0050832|GO:0009611|GO:0048316|GO:0004674|TO:0000074|TO:0000621|TO:0000653|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os01g0601200|LOC_Os01g41730.1|RLCK41|OsRLCK41|RECEPTOR-LIKE CYTOPLASMIC KINASE 41|Receptor-like Cytoplasmic Kinase 41,LOC_Os01g41730,GO:0009414|GO:0050832|GO:0005524|GO:0004674|TO:0000074|TO:0000276
osa,"Os01g0602800|LOC_Os01g41870.2, LOC_Os01g41870.1|RLCK42|OsRLCK42|RECEPTOR-LIKE CYTOPLASMIC KINASE 42|Receptor-like Cytoplasmic Kinase 42",LOC_Os01g41870,GO:0009651|GO:0016772|GO:0009414|TO:0006001|TO:0000276
osa,Os01g0670300|LOC_Os01g48020.1|RLCK43|OsRLCK43|RECEPTOR-LIKE CYTOPLASMIC KINASE 43|Receptor-like Cytoplasmic Kinase 43,LOC_Os01g48020,
osa,Os01g0784500|LOC_Os01g57540.1|RLCK44|OsRLCK44|RECEPTOR-LIKE CYTOPLASMIC KINASE 44|Receptor-like Cytoplasmic Kinase 44,LOC_Os01g57540,GO:0005524|GO:0004672
osa,Os01g0789200|LOC_Os01g57940.1|RLCK45|OsRLCK45|RECEPTOR-LIKE CYTOPLASMIC KINASE 45|Receptor-like Cytoplasmic Kinase 45,LOC_Os01g57940,GO:0004674|GO:0048316|GO:0010229|GO:0005524|TO:0000621|TO:0000653|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os01g0810600|LOC_Os01g59560.1|RLCK46|OsRLCK46|RECEPTOR-LIKE CYTOPLASMIC KINASE 46|Receptor-like Cytoplasmic Kinase 46,LOC_Os01g59560,GO:0048316|GO:0005524|GO:0004674|GO:0010229|TO:0000653|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,"Os01g0822200|LOC_Os01g60700.2, LOC_Os01g60700.1|RLCK47|OsRLCK47|RECEPTOR-LIKE CYTOPLASMIC KINASE 47|Receptor-like Cytoplasmic Kinase 47",LOC_Os01g60700,GO:0005524|GO:0004672|GO:0050832|GO:0006914|TO:0000074
osa,"Os01g0852100|LOC_Os01g63280.3, LOC_Os01g63280.2, LOC_Os01g63280.1|RLCK48|OsRLCK48|RECEPTOR-LIKE CYTOPLASMIC KINASE 48|Receptor-like Cytoplasmic Kinase 48",LOC_Os01g63280,GO:0005524|GO:0009651|GO:0042742|GO:0004674|GO:0009414|TO:0006001|TO:0000175|TO:0000276
osa,LOC_Os01g65940|RLCK49|OsRLCK49|RECEPTOR-LIKE CYTOPLASMIC KINASE 49|Receptor-like Cytoplasmic Kinase 49,LOC_Os01g65940,GO:0050832|TO:0000074
osa,"Os01g0883000|LOC_Os01g66040.1, LOC_Os01g66020.1|RLCK50|OsRLCK50|RECEPTOR-LIKE CYTOPLASMIC KINASE 50|Receptor-like Cytoplasmic Kinase 50",LOC_Os01g66040,GO:0005524|GO:0004674
osa,Os01g0890100|LOC_Os01g66630.1|RLCK51|OsRLCK51|RECEPTOR-LIKE CYTOPLASMIC KINASE 51|Receptor-like Cytoplasmic Kinase 51,LOC_Os01g66630,
osa,"Os01g0899000|LOC_Os01g67340.3, LOC_Os01g67340.2, LOC_Os01g67340.1|RLCK52|OsRLCK52|RECEPTOR-LIKE CYTOPLASMIC KINASE 52|Receptor-like Cytoplasmic Kinase 52",LOC_Os01g67340,GO:0004713|GO:0050832|GO:0048316|GO:0005524|GO:0010229|GO:0042742|TO:0000621|TO:0000175|TO:0000074|TO:0000653|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,"Os01g0929200|LOC_Os01g70410.3, LOC_Os01g70410.2, LOC_Os01g70410.1|RLCK53|OsRLCK53|RECEPTOR-LIKE CYTOPLASMIC KINASE 53|Receptor-like Cytoplasmic Kinase 53",LOC_Os01g70410,GO:0004674|GO:0005886|GO:0005524|GO:0042742|GO:0009611|GO:0009414|TO:0000175|TO:0000276
osa,Os01g0935800|LOC_Os01g70970.1|RLCK54|OsRLCK54|RECEPTOR-LIKE CYTOPLASMIC KINASE 54|Receptor-like Cytoplasmic Kinase 54,LOC_Os01g70970,GO:0005524|GO:0004672
osa,"Os01g0964400|LOC_Os01g73390.1, LOC_Os01g73370.1|RLCK56|OsRLCK56|RECEPTOR-LIKE CYTOPLASMIC KINASE 56|Receptor-like Cytoplasmic Kinase 56",LOC_Os01g73370,GO:0005856|GO:0005524|GO:0005737
osa,Os01g0973500|LOC_Os01g74200.1|RLCK57|OsRLCK57|RECEPTOR-LIKE CYTOPLASMIC KINASE 57|Receptor-like Cytoplasmic Kinase 57,LOCOs01g74200 a rice homolog of AtBIK1 negative regulation of brassinosteroid mediated signaling pathway GO1903409 reactive oxygen species biosynthetic process,GO:0009414|GO:0004674|GO:0002237|GO:0005524|GO:0050832|GO:0048316|GO:0042742|GO:0032494|GO:0010200|GO:0009651|GO:0009742|GO:0010229|GO:0009741|TO:0000346|TO:0000050|TO:0000621|TO:0002677|TO:0000276|TO:0000074|TO:0000653|TO:0006001|TO:0000175|TO:0000206|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0106900|LOC_Os02g01730.1|RLCK58|OsRLCK58|RECEPTOR-LIKE CYTOPLASMIC KINASE 58|Receptor-like Cytoplasmic Kinase 58,LOC_Os02g01730,GO:0005524|GO:0042742|GO:0050832|GO:0004672|GO:0009611|TO:0000175|TO:0000074
osa,Os02g0107700|LOC_Os02g01800.1|RLCK59|OsRLCK59|RECEPTOR-LIKE CYTOPLASMIC KINASE 59|Receptor-like Cytoplasmic Kinase 59,LOC_Os02g01800,
osa,Os02g0118200|LOC_Os02g02600.1|RLCK60|OsRLCK60|RECEPTOR-LIKE CYTOPLASMIC KINASE 60|Receptor-like Cytoplasmic Kinase 60,LOC_Os02g02600,GO:0009651|GO:0009611|GO:0005524|GO:0004674|GO:0048316|GO:0050832|GO:0042742|GO:0010229|TO:0000175|TO:0006001|TO:0000653|TO:0000621|TO:0000074|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0152300|LOC_Os02g05820.1|RLCK61|OsRLCK61|RECEPTOR-LIKE CYTOPLASMIC KINASE 61|Receptor-like Cytoplasmic Kinase 61,LOC_Os02g05820,GO:0004674|GO:0006950|GO:0005524|GO:0042742|TO:0000175
osa,Os02g0156000|LOC_Os02g06160.1|RLCK62|OsRLCK62|RECEPTOR-LIKE CYTOPLASMIC KINASE 62|Receptor-like Cytoplasmic Kinase 62,LOC_Os02g06160,
osa,"Os02g0165100|LOC_Os02g06930.4, LOC_Os02g06930.3, LOC_Os02g06930.2, LOC_Os02g06930.1|RLCK63|OsRLCK63|RECEPTOR-LIKE CYTOPLASMIC KINASE 63|Receptor-like Cytoplasmic Kinase 63",LOC_Os02g06930,GO:0048316|GO:0009611|GO:0009414|GO:0050832|GO:0010229|GO:0004674|GO:0005524|TO:0000074|TO:0000653|TO:0000621|TO:0000276|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0186500|LOC_Os02g09359.1|RLCK64|OsRLCK64|RECEPTOR-LIKE CYTOPLASMIC KINASE 64|Receptor-like Cytoplasmic Kinase 64,LOC_Os02g09359,GO:0005524|GO:0004674
osa,Os02g0211800|LOC_Os02g12030.1|RLCK65|OsRLCK65|RECEPTOR-LIKE CYTOPLASMIC KINASE 65|Receptor-like Cytoplasmic Kinase 65,LOC_Os02g12030,
osa,Os02g0212900|LOC_Os02g12130.1|RLCK66|OsRLCK66|RECEPTOR-LIKE CYTOPLASMIC KINASE 66|Receptor-like Cytoplasmic Kinase 66,LOC_Os02g12130,GO:0050832|TO:0000074
osa,Os02g0214633|LOC_Os02g12340.1|RLCK67|OsRLCK67|RECEPTOR-LIKE CYTOPLASMIC KINASE 67|Receptor-like Cytoplasmic Kinase 67,LOC_Os02g12340,
osa,Os02g0218400|LOC_Os02g12660.1|RLCK68|OsRLCK68|RECEPTOR-LIKE CYTOPLASMIC KINASE 68|Receptor-like Cytoplasmic Kinase 68,LOC_Os02g12660,GO:0005524|GO:0006950|GO:0004674
osa,Os02g0227900/Os02g0228000|RLCK70|OsRLCK70|RECEPTOR-LIKE CYTOPLASMIC KINASE 70|Receptor-like Cytoplasmic Kinase 70,LOC_Os02g13460,
osa,Os02g0267766|LOC_Os02g16790.1|RLCK71|OsRLCK71|RECEPTOR-LIKE CYTOPLASMIC KINASE 71|Receptor-like Cytoplasmic Kinase 71,LOC_Os02g16790,
osa,Os02g0513000|LOC_Os02g30900.1|RLCK72|OsRLCK72|RECEPTOR-LIKE CYTOPLASMIC KINASE 72|Receptor-like Cytoplasmic Kinase 72,LOC_Os02g30900,GO:0009651|GO:0009611|GO:0009414|GO:0009409|GO:0005524|GO:0004674|GO:0050832|GO:0042742|TO:0000175|TO:0006001|TO:0000303|TO:0000276|TO:0000074
osa,Os02g0549200|LOC_Os02g34430.1|RLCK73|OsRLCK73|RECEPTOR-LIKE CYTOPLASMIC KINASE 73|Receptor-like Cytoplasmic Kinase 73,LOC_Os02g34430,GO:0004674|GO:0005524
osa,"Os02g0565500|LOC_Os02g35760.2, LOC_Os02g35760.1|RLCK74|OsRLCK74|RECEPTOR-LIKE CYTOPLASMIC KINASE 74|Receptor-like Cytoplasmic Kinase 74",LOC_Os02g35760,GO:0050832|GO:0004713|GO:0005524|TO:0000074
osa,Os02g0639100|LOC_Os02g42620.1|RLCK78|OsRLCK78|RECEPTOR-LIKE CYTOPLASMIC KINASE 78|Receptor-like Cytoplasmic Kinase 78,LOC_Os02g42620,GO:0009414|GO:0009611|GO:0042742|GO:0050832|GO:0004674|GO:0005524|TO:0000276|TO:0000074|TO:0000175
osa,Os02g0648100|LOC_Os02g43290.1|RLCK79|OsRLCK79|RECEPTOR-LIKE CYTOPLASMIC KINASE 79|Receptor-like Cytoplasmic Kinase 79,LOC_Os02g43290,GO:0048316|GO:0010229|GO:0005524|GO:0004674|TO:0000621|TO:0000653|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0650500|LOC_Os02g43430.1|RLCK80|OsRLCK80|RECEPTOR-LIKE CYTOPLASMIC KINASE 80|Receptor-like Cytoplasmic Kinase 80,LOC_Os02g43430,GO:0010229|GO:0004674|GO:0005524|GO:0009414|GO:0009611|GO:0009651|GO:0042742|GO:0048316|GO:0050832|TO:0000074|TO:0000175|TO:0000276|TO:0000621|TO:0000653|TO:0006001|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0670100|LOC_Os02g44920.1|RLCK82|OsRLCK82|RECEPTOR-LIKE CYTOPLASMIC KINASE 82|Receptor-like Cytoplasmic Kinase 82,LOC_Os02g44920,GO:0004674|GO:0048316|GO:0005524|TO:0000653|PO:0001170|PO:0009010
osa,Os02g0681632/Os02g0681700|RLCK83|OsRLCK83|RECEPTOR-LIKE CYTOPLASMIC KINASE 83|Receptor-like Cytoplasmic Kinase 83,LOC_Os02g45750,GO:0050832|GO:0009611|GO:0009414|GO:0005524|GO:0004674|TO:0000276|TO:0000074
osa,Os02g0769700|LOC_Os02g53030.1|RLCK84|OsRLCK84|RECEPTOR-LIKE CYTOPLASMIC KINASE 84|Receptor-like Cytoplasmic Kinase 84,LOC_Os02g53030,GO:0005524|GO:0004672
osa,"Os02g0777400|LOC_Os02g53720.2, LOC_Os02g53720.1|RLCK85|OsRLCK85|OsER2|ER2|RECEPTOR-LIKE CYTOPLASMIC KINASE 85|Receptor-like Cytoplasmic Kinase 85|ERECTA 2",LOCOs02g53720  regulation of reproductive process PO0030123 panicle inflorescence,GO:0042127|GO:0048316|GO:0004674|GO:0005524|GO:0009414|GO:0009651|GO:0010229|GO:0001558|GO:0022414|TO:0000207|TO:0000621|TO:0000276|TO:0006001|TO:0000653|TO:0006032|TO:0000180|PO:0007041|PO:0000084|PO:0009047|PO:0009006|PO:0025034|PO:0009051|PO:0009029|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,"Os02g0777800|LOC_Os02g53750.2, LOC_Os02g53750.1|RLCK86|OsRLCK86|RECEPTOR-LIKE CYTOPLASMIC KINASE 86|Receptor-like Cytoplasmic Kinase 86",LOC_Os02g53750,GO:0048316|GO:0004674|GO:0005524|GO:0009409|GO:0009611|GO:0010229|GO:0042742|GO:0050832|TO:0000303|TO:0000074|TO:0000175|TO:0000653|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0787200|LOC_Os02g54590.1|RLCK87|OsRLCK87|RECEPTOR-LIKE CYTOPLASMIC KINASE 87|Receptor-like Cytoplasmic Kinase 87,LOC_Os02g54590,GO:0006950|GO:0010229|GO:0005524|GO:0004674|TO:0000621|PO:0001083|PO:0009049
osa,Os02g0819600|LOC_Os02g57420.1|RLCK88|OsRLCK88|RECEPTOR-LIKE CYTOPLASMIC KINASE 88|Receptor-like Cytoplasmic Kinase 88,LOC_Os02g57420,GO:0005524|GO:0042742|GO:0004672|TO:0000175
osa,Os02g0819900|LOC_Os02g57440.1|RLCK89|OsRLCK89|RECEPTOR-LIKE CYTOPLASMIC KINASE 89|Receptor-like Cytoplasmic Kinase 89,LOC_Os02g57440,GO:0004672|GO:0050832|GO:0042742|GO:0005524|TO:0000074|TO:0000175
osa,Os02g0821400|LOC_Os02g57560.1|RLCK90|OsRLCK90|RECEPTOR-LIKE CYTOPLASMIC KINASE 90|Receptor-like Cytoplasmic Kinase 90,LOC_Os02g57560,GO:0010229|GO:0042742|GO:0005524|GO:0004674|GO:0048316|GO:0050832|TO:0000653|TO:0000621|TO:0000074|TO:0000175|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os02g0833000|LOC_Os02g58610.1|RLCK92|OsRLCK92|RECEPTOR-LIKE CYTOPLASMIC KINASE 92|Receptor-like Cytoplasmic Kinase 92,LOC_Os02g58610,GO:0004674|GO:0005524
osa,LOC_Os03g01410|RLCK94|OsRLCK94|RECEPTOR-LIKE CYTOPLASMIC KINASE 94|Receptor-like Cytoplasmic Kinase 94,LOC_Os03g01410,GO:0005524
osa,Os03g0113000|LOC_Os03g02190.1|RLCK95|OsRLCK95|RECEPTOR-LIKE CYTOPLASMIC KINASE 95|Receptor-like Cytoplasmic Kinase 95,LOC_Os03g02190,GO:0009414|GO:0004674|GO:0005524|GO:0009409|GO:0009651|TO:0006001|TO:0000276|TO:0000303
osa,Os03g0130900|LOC_Os03g03880.1|RLCK96|OsRLCK96|RECEPTOR-LIKE CYTOPLASMIC KINASE 96|Receptor-like Cytoplasmic Kinase 96,LOC_Os03g03880,GO:0004674|GO:0010229|GO:0042742|GO:0005524|TO:0000175|TO:0000621|PO:0001083|PO:0009049
osa,Os03g0131000|LOC_Os03g03890.1|RLCK97|OsRLCK97|RECEPTOR-LIKE CYTOPLASMIC KINASE 97|Receptor-like Cytoplasmic Kinase 97,LOC_Os03g03890,GO:0009611|GO:0004672
osa,Os03g0132800|LOC_Os03g04050.1|RLCK98|OsRLCK98|OsBSK1|BSK1|OsBSK1-1|BSK1-1|RECEPTOR-LIKE CYTOPLASMIC KINASE 98|Receptor-like Cytoplasmic Kinase 98|BR-signaling kinase 1|brassinosteroid-signaling kinase 1|brassinosteroid-SIGNALING KINASE 1-1,LOC_Os03g04050. a rice ortholog of AtBSK.,GO:0004672|GO:0048316|GO:0042742|GO:0010229|GO:0050832|GO:0009414|GO:0005524|TO:0000653|TO:0000621|TO:0000074|TO:0000175|TO:0000276|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os03g0145102|LOC_Os03g05140.1|RLCK99|OsRLCK99|RECEPTOR-LIKE CYTOPLASMIC KINASE 99|Receptor-like Cytoplasmic Kinase 99,LOC_Os03g05140,
osa,Os03g0148700|LOC_Os03g05470.1|RLCK100|OsRLCK100|RECEPTOR-LIKE CYTOPLASMIC KINASE 100|Receptor-like Cytoplasmic Kinase 100,LOC_Os03g05470,GO:0009611|GO:0004674|GO:0050832|GO:0048316|GO:0042742|GO:0010229|GO:0005524|TO:0000175|TO:0000621|TO:0000653|TO:0000074|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os03g0159100|LOC_Os03g06330.1|RLCK101|OsRLCK101|RECEPTOR-LIKE CYTOPLASMIC KINASE 101|Receptor-like Cytoplasmic Kinase 101,LOC_Os03g06330,GO:0009611|GO:0042742|GO:0009414|GO:0009409|GO:0009651|GO:0005524|GO:0004674|TO:0006001|TO:0000175|TO:0000276|TO:0000303
osa,"Os03g0170400|LOC_Os03g07430.5, LOC_Os03g07430.4, LOC_Os03g07430.3, LOC_Os03g07430.2, LOC_Os03g07430.1|RLCK102|OsRLCK102|RECEPTOR-LIKE CYTOPLASMIC KINASE 102|Receptor-like Cytoplasmic Kinase 102",LOC_Os03g07430,GO:0004674|GO:0050832|GO:0048316|GO:0042742|GO:0010229|GO:0005524|TO:0000074|TO:0000621|TO:0000653|TO:0000175|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os03g0226300|LOC_Os03g12520.1|RLCK104|OsRLCK104|RECEPTOR-LIKE CYTOPLASMIC KINASE 104|Receptor-like Cytoplasmic Kinase 104,LOC_Os03g12520,GO:0004713|GO:0005524
osa,Os03g0241400/Os03g0241600|RLCK105|OsRLCK105|RECEPTOR-LIKE CYTOPLASMIC KINASE 105|Receptor-like Cytoplasmic Kinase 105,LOC_Os03g13820,GO:0050832|GO:0042742|GO:0009414|GO:0009409|TO:0000074|TO:0000276|TO:0000303|TO:0000175
osa,"Os03g0264300|LOC_Os03g15770.3, LOC_Os03g15770.2, LOC_Os03g15770.1|RLCK106|OsRLCK106|RECEPTOR-LIKE CYTOPLASMIC KINASE 106|Receptor-like Cytoplasmic Kinase 106",LOC_Os03g15770,GO:0009409|GO:0009414|GO:0009581|GO:0009595|GO:0009651|GO:0010200|GO:0002237|GO:0004674|GO:0005524|TO:0000303|TO:0006001|TO:0000276
osa,"Os03g0274800|LOC_Os03g16740.2, LOC_Os03g16740.1|RLCK107|OsRLCK107|RECEPTOR-LIKE CYTOPLASMIC KINASE 107|Receptor-like Cytoplasmic Kinase 107",LOCOs03g16740  negative regulation of brassinosteroid mediated signaling pathway GO1903409 reactive oxygen species biosynthetic process,GO:0002237|GO:0009741|GO:0042742|GO:0005524|GO:0004674|GO:0032494|GO:0010200|GO:0009742|GO:0050832|TO:0000206|TO:0000445|TO:0000074|TO:0000175|TO:0002677|TO:0000346
osa,Os03g0283900|LOC_Os03g17550.1|RLCK108|OsRLCK108|RECEPTOR-LIKE CYTOPLASMIC KINASE 108|Receptor-like Cytoplasmic Kinase 108,LOC_Os03g17550,GO:0010229|GO:0004672|GO:0048316|GO:0005524|TO:0000653|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,"Os03g0364400|LOC_Os03g24930.2, LOC_Os03g24930.1|BBS1|OsRLCK109|RLCK109|OsBBS1|OSBBS1/OsRLCK109|BILATERAL BLADE SENESCENCE 1|Receptor-like Cytoplasmic Kinase 109|bilateral blade senescence 1",LOCOs03g24930  granum assembly,GO:0010229|GO:0045492|GO:0048316|GO:0050832|GO:0004674|GO:0005524|GO:0009414|GO:0010413|GO:0010150|GO:0009658|TO:0000249|TO:0000180|TO:0001007|TO:0000227|TO:0000207|TO:0000346|TO:0000293|TO:0000592|TO:0000397|TO:0000495|TO:0000298|TO:0000295|TO:0000653|TO:0000074|TO:0000276|TO:0000621|PO:0025034|PO:0001054|PO:0009049|PO:0009010|PO:0001170|PO:0001083
osa,Os03g0407900|LOC_Os03g29410.1|RLCK110|OsRLCK110|RECEPTOR-LIKE CYTOPLASMIC KINASE 110|Receptor-like Cytoplasmic Kinase 110,LOC_Os03g29410,GO:0009611|GO:0005524|GO:0004674|GO:0050832|GO:0048316|GO:0042742|GO:0010229|GO:0009651|TO:0000653|TO:0000621|TO:0000074|TO:0000175|TO:0006001|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os03g0426300|LOC_Os03g31260.1|RLCK113|OsRLCK113|RECEPTOR-LIKE CYTOPLASMIC KINASE 113|Receptor-like Cytoplasmic Kinase 113,LOC_Os03g31260,GO:0004674|GO:0005524
osa,Os03g0642600|LOC_Os03g44050.1|RLCK114|OsRLCK114|RECEPTOR-LIKE CYTOPLASMIC KINASE 114|Receptor-like Cytoplasmic Kinase 114,LOC_Os03g44050,
osa,Os03g0719850|LOC_Os03g51040.1|RLCK115|OsRLCK115|RECEPTOR-LIKE CYTOPLASMIC KINASE 115|Receptor-like Cytoplasmic Kinase 115,LOC_Os03g51040,GO:0004672|GO:0005524
osa,Os03g0720166|LOC_Os03g51060.1|RLCK116|OsRLCK116|RECEPTOR-LIKE CYTOPLASMIC KINASE 116|Receptor-like Cytoplasmic Kinase 116,LOC_Os03g51060,
osa,"Os03g0773700|LOC_Os03g56270.3, LOC_Os03g56270.2, LOC_Os03g56270.1|RLCK117|OsRLCK117|RECEPTOR-LIKE CYTOPLASMIC KINASE 117|Receptor-like Cytoplasmic Kinase 117",LOC_Os03g56270,GO:0005524|GO:0004674|GO:0009651|GO:0009414|TO:0006001|TO:0000276
osa,Os03g0821900|LOC_Os03g60710.1|RLCK118|OsRLCK118|RECEPTOR-LIKE CYTOPLASMIC KINASE 118|Receptor-like Cytoplasmic Kinase 118,LOCOs03g60710  negative regulation of brassinosteroid mediated signaling pathway GO1903409 reactive oxygen species biosynthetic process,GO:0050832|GO:0005524|GO:0042742|GO:0052033|GO:0010200|GO:0004674|GO:0002237|GO:0043067|GO:0009741|GO:0009742|GO:0032494|TO:0000074|TO:0000206|TO:0002677|TO:0000445|TO:0000175|TO:0000050
osa,Os03g0825300|LOC_Os03g61010.1|RLCK119|OsRLCK119|OsBSK4|BSK4|RECEPTOR-LIKE CYTOPLASMIC KINASE 119|Receptor-like Cytoplasmic Kinase 119|BR-signaling kinase 4|brassinosteroid-signaling kinase 4|brassinosteroid-SIGNALING KINASE 4,LOC_Os03g61010. a rice ortholog of AtBSK.,GO:0005524|GO:0004672
osa,"Os03g0825800|LOC_Os03g61060.2, LOC_Os03g61060.1|RLCK120|OsRLCK120|RECEPTOR-LIKE CYTOPLASMIC KINASE 120|Receptor-like Cytoplasmic Kinase 120",LOC_Os03g61060,GO:0048316|GO:0050832|GO:0042742|GO:0010229|GO:0009697|GO:0009627|GO:0009611|GO:0005737|GO:0005524|GO:0004683|TO:0000074|TO:0000653|TO:0000175|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,"Os03g0838100|LOC_Os03g62180.3, LOC_Os03g62180.2, LOC_Os03g62180.1|RLCK121|OsRLCK121|RECEPTOR-LIKE CYTOPLASMIC KINASE 121|Receptor-like Cytoplasmic Kinase 121",LOC_Os03g62180,GO:0005886|GO:0006487|GO:0004674|GO:0005524|GO:0016021|GO:0042742|GO:0048544|TO:0000175
osa,Os03g0839900|LOC_Os03g62340.1|RLCK122|OsRLCK122|RECEPTOR-LIKE CYTOPLASMIC KINASE 122|Receptor-like Cytoplasmic Kinase 122,LOC_Os03g62340,GO:0010229|GO:0004674|GO:0005524|GO:0006950|GO:0048316|GO:0050832|TO:0000653|TO:0000074|TO:0000621|PO:0001083|PO:0001170|PO:0009010|PO:0009049
osa,Os03g0844100|LOC_Os03g62700.1|RLCK123|OsRLCK123|RECEPTOR-LIKE CYTOPLASMIC KINASE 123|Receptor-like Cytoplasmic Kinase 123,LOC_Os03g62700,GO:0004713|GO:0005524|GO:0009611|GO:0042742|GO:0050832|TO:0000175|TO:0000074
osa,LOC_Os04g01860|RLCK124|OsRLCK124|RECEPTOR-LIKE CYTOPLASMIC KINASE 124|Receptor-like Cytoplasmic Kinase 124,LOC_Os04g01860,
osa,Os04g0109100|LOC_Os04g01874.1|RLCK125|OsRLCK125|RECEPTOR-LIKE CYTOPLASMIC KINASE 125|Receptor-like Cytoplasmic Kinase 125,LOC_Os04g01874,GO:0004674|GO:0030246|GO:0005524
osa,Os04g0123700/Os04g0123750|RLCK126|OsRLCK126|RECEPTOR-LIKE CYTOPLASMIC KINASE 126|Receptor-like Cytoplasmic Kinase 126,LOC_Os04g03370,
osa,"Os04g0132500|LOC_Os04g04330.2, LOC_Os04g04330.1|RLCK127|OsRLCK127|CTB4a|qCTB4-1|RECEPTOR-LIKE CYTOPLASMIC KINASE 127|Receptor-like Cytoplasmic Kinase 127|cold tolerance at booting stage 4a",LOC_Os04g04330. FJ693708.1. a conserved leucine-rich repeat receptor-like kinase. candidate gene for qSSR4.,GO:0004674|GO:0009409|GO:0009986|GO:0009507|GO:0005524|TO:0000483|TO:0000371|TO:0000180|TO:0000303|TO:0000421|PO:0020104|PO:0007134|PO:0007014|PO:0025313|PO:0008013
