species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,AtARP6|At3g33520,Actin-Related Protein,At3g33520,,PO:0020100|PATO:0000573,Plant PhenomeNET
ath,AtARP6|At3g33520,Actin-Related Protein,At3g33520,,PO:0009046|PATO:0000587,Plant PhenomeNET
ath,AtARP6|At3g33520,Actin-Related Protein,At3g33520,,PO:0009025|PATO:0000587,Plant PhenomeNET
ath,ARR4|At1g10470,Response Regulator,At1g10470,,PO:0020100|PATO:0000574|EO:0007207,Plant PhenomeNET
ath,ARR4|At1g10470,Response Regulator,At1g10470,,PO:0020038|PATO:0000573|EO:0007200,Plant PhenomeNET
ath,LOX5|At3g22400,Lipoxygenase,At3g22400,,PO:0025025|PATO:0002002|PO:0020121,Plant PhenomeNET
ath,LOX5|At3g22400,Lipoxygenase,At3g22400,,PO:0020127|PATO:0000573,Plant PhenomeNET
ath,TMT1|At1g20840,Tonoplast Monosaccharide Transporter,At1g20840,,PO:0000003|PATO:0002269|PATO:0000462|CHEBI:28757|EO:0007174,Plant PhenomeNET
ath,TMT1|At1g20840,Tonoplast Monosaccharide Transporter,At1g20840,,PO:0000003|PATO:0002269|PATO:0000462|CHEBI:17234|EO:0007174,Plant PhenomeNET
ath,TMT1|At1g20840,Tonoplast Monosaccharide Transporter,At1g20840,,PO:0000003|PATO:0001163|CHEBI:28757,Plant PhenomeNET
ath,TMT1|At1g20840,Tonoplast Monosaccharide Transporter,At1g20840,,PO:0000003|PATO:0001163|CHEBI:17234,Plant PhenomeNET
ath,RGA1|At2g01570,Repressor of GA1,At2g01570,,PO:0000003|PATO:0001272,Plant PhenomeNET
ath,LAF6|At4g04770,Long After Far-Red Light,At4g04770,,PO:0020100|PATO:0000573|EO:0007203,Plant PhenomeNET
ath,LAF6|At4g04770,Long After Far-Red Light,At4g04770,,PO:0000003|PATO:0001272|PO:0007131,Plant PhenomeNET
ath,HYH|At3g17609,HY5-Homolog,At3g17609,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,HYH|At3g17609,HY5-Homolog,At3g17609,,PO:0020100|PATO:0000573|EO:0007218,Plant PhenomeNET
ath,HYH|At3g17609,HY5-Homolog,At3g17609,,PO:0000003|PATO:0001272,Plant PhenomeNET
ath,ATL5|At3g25520,Arabidopsis thaliana Ribosomal Protein L5,At3g25520,,PO:0009025|PATO:0001206,Plant PhenomeNET
ath,ATL5|At3g25520,Arabidopsis thaliana Ribosomal Protein L5,At3g25520,,PO:0009025|PATO:0002258,Plant PhenomeNET
ath,HEC3|At5g09750,Hecate,At5g09750,,PO:0009062|PATO:0001834,Plant PhenomeNET
ath,DIS2|At1g30825,Distorted,At1g30825,,PO:0000282|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,DIS2|At1g30825,Distorted,At1g30825,,PO:0020100|PATO:0000574|EO:0007270,Plant PhenomeNET
ath,DIS2|At1g30825,Distorted,At1g30825,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,DPE1|At5g64860,Disproportionating Enzyme,At5g64860,,PO:0000003|PATO:0001162|CHEBI:28017,Plant PhenomeNET
ath,DPE1|At5g64860,Disproportionating Enzyme,At5g64860,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,TMT1|At1g64970,Tocopherol Methyltransferase,At1g64970,,PO:0000003|PATO:0001163|CHEBI:22470,Plant PhenomeNET
ath,TMT1|At1g64970,Tocopherol Methyltransferase,At1g64970,,PO:0000003|PATO:0001163|CHEBI:47771,Plant PhenomeNET
ath,TMT1|At1g64970,Tocopherol Methyltransferase,At1g64970,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,GLR3.3|At1g42540,Glutamate Receptor,At1g42540,,GO:0009958|PO:0009005|PATO:0002302,Plant PhenomeNET
ath,SnRK2.2|At3g50500,SNF1-Related Protein Kinase,At3g50500,,PO:0002000|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SnRK2.2|At3g50500,SNF1-Related Protein Kinase,At3g50500,,PO:0000003|PATO:0000513|CHEBI:22152|EO:0007105,Plant PhenomeNET
ath,SnRK2.2|At3g50500,SNF1-Related Protein Kinase,At3g50500,,GO:0010162|PATO:0000499,Plant PhenomeNET
ath,SnRK2.3|At5g66880,SNF1-Related Protein Kinase,At5g66880,,PO:0002000|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,SnRK2.3|At5g66880,SNF1-Related Protein Kinase,At5g66880,,PO:0000003|PATO:0000513|CHEBI:22152|EO:0007105,Plant PhenomeNET
ath,SnRK2.3|At5g66880,SNF1-Related Protein Kinase,At5g66880,,GO:0010162|PATO:0000499,Plant PhenomeNET
ath,SULTR4;1|At5g13550,Sulfate Transporter,At5g13550,,PO:0009010|PATO:0001562,Plant PhenomeNET
ath,SHB1|At4g25350,Short Hypocotyl Under Blue,At4g25350,,PO:0020100|PATO:0000574|EO:0007218,Plant PhenomeNET
ath,SHB1|At4g25350,Short Hypocotyl Under Blue,At4g25350,,PO:0009010|PATO:0001562,Plant PhenomeNET
ath,AHA4|At3g47950,Arabidopsis Plasma Membrane H+ ATPase,At3g47950,,PO:0000003|PATO:0001549|CHEBI:24866|EO:0007185,Plant PhenomeNET
ath,AHA4|At3g47950,Arabidopsis Plasma Membrane H+ ATPase,At3g47950,,PO:0000003|PATO:0001549|CHEBI:24866|EO:0007185,Plant PhenomeNET
ath,AHA4|At3g47950,Arabidopsis Plasma Membrane H+ ATPase,At3g47950,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,AHA4|At3g47950,Arabidopsis Plasma Membrane H+ ATPase,At3g47950,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,ADNT1|At4g01100,Adenine Nucleotide Transporter,At4g01100,,GO:0045333|PATO:0000911,Plant PhenomeNET
ath,ADNT1|At4g01100,Adenine Nucleotide Transporter,At4g01100,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,JKD|At5g03150,Jackdaw,At5g03150,,GO:0010311|PATO:0000694,Plant PhenomeNET
ath,JKD|At5g03150,Jackdaw,At5g03150,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,PSKR1|At2g02220,Phytosulfokin Receptor,At2g02220,,GO:0010150|PATO:0000694,Plant PhenomeNET
ath,PSKR1|At2g02220,Phytosulfokin Receptor,At2g02220,,GO:0043697|PO:0009025|PATO:0002302|EO:0007165,Plant PhenomeNET
ath,PSKR1|At2g02220,Phytosulfokin Receptor,At2g02220,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,LHCB6|At1g15820,Light Harvesting Complex,At1g15820,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,LHCB6|At1g15820,Light Harvesting Complex,At1g15820,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,DEG8|At5g39830,DEG Protease,At5g39830,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,DEG8|At5g39830,DEG Protease,At5g39830,,PO:0025022|PATO:0000587|EO:0007075,Plant PhenomeNET
ath,DEG5|At4g18370,DEGP Protease,At4g18370,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,DEG5|At4g18370,DEGP Protease,At4g18370,,PO:0025022|PATO:0000587|EO:0007075,Plant PhenomeNET
ath,PLT1|At3g20840,Plethora,At3g20840,,PO:0020130|PATO:0002002,Plant PhenomeNET
ath,PLT1|At3g20840,Plethora,At3g20840,,PO:0020149|PATO:0002002|PO:0009002,Plant PhenomeNET
ath,PLT1|At3g20840,Plethora,At3g20840,,GO:0048364|PATO:0000911,Plant PhenomeNET
ath,PLT2|At1g51190,Plethora,At1g51190,,PO:0020130|PATO:0001788,Plant PhenomeNET
ath,PLT2|At1g51190,Plethora,At1g51190,,PO:0006085|PATO:0002001|PO:0009002,Plant PhenomeNET
ath,PLT2|At1g51190,Plethora,At1g51190,,GO:0048364|PATO:0000911,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,GO:0010149|PATO:0000694,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,GO:0090549|PATO:0001551|EO:0001044,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,GO:0006995|PATO:0001551|EO:0001050,Plant PhenomeNET
ath,ATG10|At3g07525,Autophagy,At3g07525,,GO:0040007|PO:0025022|PATO:0000911,Plant PhenomeNET
ath,MLS|At5g03860,Malate Synthase,At5g03860,,GO:0090351|PATO:0000911,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,GO:0048366|PO:0000013|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,GO:0048443|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0009025|PATO:0000406,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0009025|PATO:0001249,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0009025|PATO:0000411,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0020038|PATO:0000574,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,BR6OX2|At3g30180,Brassinosteroid-6-Oxidase,At3g30180,,PO:0000003|PATO:0000587|PO:0007131,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009046|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009010|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009010|PATO:0000327,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009025|PATO:0001249,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0000229|PATO:0000937,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0020122|PATO:0002001|PO:0009046,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009006|PATO:0002002|PO:0025073,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0009025|PATO:0000587,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0000014|PATO:0002445|EO:0007200,Plant PhenomeNET
ath,AIM1|At4g29010,Abnormal Inflorescence Meristem,At4g29010,,PO:0000014|PATO:0000587|EO:0007200,Plant PhenomeNET
ath,POL|At2g46920,Poltergeist,At2g46920,,PO:0009013|PATO:0000587,Plant PhenomeNET
ath,POL|At2g46920,Poltergeist,At2g46920,,GO:0009908|PATO:0000911,Plant PhenomeNET
osa,GIF1|Os04g0413500,Grain Incomplete Filling,Os04g0413500,,GO:0010154|PATO:0000911|PO:0025500,Plant PhenomeNET
osa,GIF1|Os04g0413500,Grain Incomplete Filling,Os04g0413500,,PO:0009001|PATO:0001759|PATO:0000396|PO:0025500,Plant PhenomeNET
osa,GIF1|Os04g0413500,Grain Incomplete Filling,Os04g0413500,,PO:0009001|PATO:0000583|PO:0025500,Plant PhenomeNET
osa,GIF1|Os04g0413500,Grain Incomplete Filling,Os04g0413500,,GO:0043036|PO:0009001|PATO:0001241|PATO:0000460|PO:0025500,Plant PhenomeNET
ath,ALDH11A3|At2g24270,,At2g24270,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,HCEF1|At3g54050,High Cyclic Electron Flow,At3g54050,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,SLOMO|At4g33210,Slow Motion,At4g33210,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,pOMT1|At5g12860,Plastidic 2-Oxoglutarate/Malate Transporter,At5g12860,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,AtCHX13|At2g30240,Cation/H+ Exchanger,At2g30240,,PO:0009025|PATO:0000323|EO:0001051,Plant PhenomeNET
ath,AtCHX13|At2g30240,Cation/H+ Exchanger,At2g30240,,PO:0009025|PATO:0002251|EO:0001051,Plant PhenomeNET
ath,AtCHX13|At2g30240,Cation/H+ Exchanger,At2g30240,,GO:0040007|PATO:0000911|EO:0001051,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,GO:0060771|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,PO:0025025|PATO:0002001|PO:0020121,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,PO:0020122|PATO:0000574,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,RAD23B|At1g79650,Radiation Sensitive,At1g79650,,GO:0040007|PATO:0000911,Plant PhenomeNET
osa,PSD|Os07g0613300,Paused,Os07g0613300,,GO:0040007|PATO:0000911|PO:0007041,Plant PhenomeNET
osa,PSD|Os07g0613300,Paused,Os07g0613300,,PO:0007041|PATO:0000502,Plant PhenomeNET
osa,PSD|Os07g0613300,Paused,Os07g0613300,,PO:0000003|PATO:0001834|PO:0007041,Plant PhenomeNET
ath,CPL3|At2g33540,C-Terminal Domain Phosphatase-Like,At2g33540,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,CPL3|At2g33540,C-Terminal Domain Phosphatase-Like,At2g33540,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,ALB4|At1g24490,Albina,At1g24490,,GO:0010020|PATO:0000297,Plant PhenomeNET
ath,ALB4|At1g24490,Albina,At1g24490,,GO:0010228|PATO:0000694,Plant PhenomeNET
ath,ALB4|At1g24490,Albina,At1g24490,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,NAP11|At1g65410,Non-Intrinsic ABC Protein,At1g65410,,PO:0025022|PATO:0002001|PO:0000014,Plant PhenomeNET
ath,NAP11|At1g65410,Non-Intrinsic ABC Protein,At1g65410,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,NAP11|At1g65410,Non-Intrinsic ABC Protein,At1g65410,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,NAP11|At1g65410,Non-Intrinsic ABC Protein,At1g65410,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,NAP11|At1g65410,Non-Intrinsic ABC Protein,At1g65410,,PO:0009046|PATO:0000274|PATO:0000462,Plant PhenomeNET
ath,PAA1|At4g33520,P-Type ATP-ase,At4g33520,,GO:0090546|PATO:0000912,Plant PhenomeNET
ath,PAA1|At4g33520,P-Type ATP-ase,At4g33520,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,SMU2|At2g26460,Suppressors of MEC-8 and UNC-52,At2g26460,,PO:0000003|PATO:0002083|PO:0020030|PO:0007131,Plant PhenomeNET
ath,SMU2|At2g26460,Suppressors of MEC-8 and UNC-52,At2g26460,,PO:0009010|PATO:0000582,Plant PhenomeNET
ath,SMU2|At2g26460,Suppressors of MEC-8 and UNC-52,At2g26460,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,PO:0005352|PATO:0001478,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,PO:0000003|PATO:0001249,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,PO:0020122|PATO:0002165,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,PO:0000003|PATO:0001834|EO:0007319,Plant PhenomeNET
ath,IRX4|At1g15950,Irregular Xylem,At1g15950,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,APX1|At1g07890,Ascorbate Peroxidase,At1g07890,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,APX1|At1g07890,Ascorbate Peroxidase,At1g07890,,GO:0009414|PATO:0001551|EO:0007404,Plant PhenomeNET
ath,APX1|At1g07890,Ascorbate Peroxidase,At1g07890,,GO:0009408|PATO:0001551|EO:0007319,Plant PhenomeNET
ath,APX1|At1g07890,Ascorbate Peroxidase,At1g07890,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,PsbO2|At3g50820,Photosystem II Subunit,At3g50820,,PO:0020128|PATO:0000617,Plant PhenomeNET
ath,PsbO2|At3g50820,Photosystem II Subunit,At3g50820,,PO:0009025|PATO:0001249,Plant PhenomeNET
ath,PsbO2|At3g50820,Photosystem II Subunit,At3g50820,,PO:0009025|PATO:0000573,Plant PhenomeNET
ath,PsbO2|At3g50820,Photosystem II Subunit,At3g50820,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0000003|PATO:0001562,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0009025|PATO:0002251,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0009025|PATO:0000411,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0009025|PATO:0000592,Plant PhenomeNET
ath,AtFD2|At1g60950,Ferredoxin,At1g60950,,PO:0009025|PATO:0001941,Plant PhenomeNET
ath,VTC2|At4g26850,Vitamin C Defective,At4g26850,,PO:0000003|PATO:0001163|CHEBI:29073,Plant PhenomeNET
ath,VTC2|At4g26850,Vitamin C Defective,At4g26850,,PO:0000003|PATO:0000647,Plant PhenomeNET
ath,VTC2|At4g26850,Vitamin C Defective,At4g26850,,PO:0000003|PATO:0001178|NCBITaxon:317,Plant PhenomeNET
ath,VTC2|At4g26850,Vitamin C Defective,At4g26850,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,LPA3|At1g73060,Low Photosystem II Accumulation,At1g73060,,PO:0000003|PATO:0001272,Plant PhenomeNET
ath,LPA3|At1g73060,Low Photosystem II Accumulation,At1g73060,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,OCP3|At5g11270,Overexpressor of Cationic Peroxidase,At5g11270,,PO:0006339|PATO:0002251,Plant PhenomeNET
ath,OCP3|At5g11270,Overexpressor of Cationic Peroxidase,At5g11270,,GO:0009620|PATO:0001552|EO:0007233,Plant PhenomeNET
ath,OCP3|At5g11270,Overexpressor of Cationic Peroxidase,At5g11270,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,CSS1|At1g30010,Changed Sensitivity to Cellulose Synthesis Inhibitors,At1g30010,,PO:0000003|PATO:0001178|CHEBI:943|EO:0007189,Plant PhenomeNET
ath,CSS1|At1g30010,Changed Sensitivity to Cellulose Synthesis Inhibitors,At1g30010,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,LOI1|At4g14850,Lovastatin Insensitive,At4g14850,,PO:0000003|PATO:0001178|CHEBI:40303|EO:0007189,Plant PhenomeNET
ath,LOI1|At4g14850,Lovastatin Insensitive,At4g14850,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,PO:0000003|PATO:0000969,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,PO:0000039|PATO:0001788,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,PO:0009001|PATO:0000574,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,PO:0009025|PATO:0002445,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,COV1|At2g20120,Continuous Vascular Ring,At2g20120,,PO:0009001|PATO:0001810,Plant PhenomeNET
ath,XPB1|At5g41370,XPB/RAD25 Knockout,At5g41370,,PO:0000003|PATO:0001549|CHEBI:22333|EO:0007189,Plant PhenomeNET
ath,XPB1|At5g41370,XPB/RAD25 Knockout,At5g41370,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,GO:0060771|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0020147|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0020148|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009046|PATO:0002001|PO:0009032,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009046|PATO:0002001|PO:0009029,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009049|PATO:0000949,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009047|PATO:0000949,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009032|PATO:0000599,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0009031|PATO:0000599,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,FAS1|At1g65470,Fasciata,At1g65470,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,GO:0060771|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0020147|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0020148|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009049|PATO:0000949,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009047|PATO:0000949,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009032|PATO:0000599,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009031|PATO:0000599,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009046|PATO:0002001|PO:0009032,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0009046|PATO:0002001|PO:0009029,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,FAS2|At5g64630,Fasciata,At5g64630,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,CT-BMY|At4g17090,Chloroplast Beta-Amylase,At4g17090,,PO:0009025|PATO:0001162|CHEBI:28017,Plant PhenomeNET
ath,CT-BMY|At4g17090,Chloroplast Beta-Amylase,At4g17090,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,CT-BMY|At4g17090,Chloroplast Beta-Amylase,At4g17090,,PO:0025022|PATO:0000587,Plant PhenomeNET
ath,AtSS4|At4g18240,Starch Synthase,At4g18240,,GO:0010228|PATO:0000502,Plant PhenomeNET
ath,AtSS4|At4g18240,Starch Synthase,At4g18240,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,AtSS4|At4g18240,Starch Synthase,At4g18240,,PO:0025022|PATO:0000587,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,GO:0009507|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,PO:0009049|PATO:0000324,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,PO:0009001|PATO:0000324,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,GO:0009507|PATO:0000587,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,PO:0025022|PATO:0000587,Plant PhenomeNET
ath,TROL|At4g01050,Thylakoid Rhodanese-Like,At4g01050,,PO:0009025|PATO:0000591,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,PO:0000036|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,GO:0009845|PATO:0000502,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,PO:0000014|PATO:0002258,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,PO:0000014|PATO:0001206,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,PO:0025025|PATO:0000574,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,APUM23|At1g72320,Pumilio,At1g72320,,PO:0000014|PATO:0000587,Plant PhenomeNET
ath,IPMS1|At1g18500,Isopropylmalate Synthase,At1g18500,,PO:0009025|PATO:0002251,Plant PhenomeNET
ath,IPMS1|At1g18500,Isopropylmalate Synthase,At1g18500,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,IPMS1|At1g18500,Isopropylmalate Synthase,At1g18500,,PO:0009025|PATO:0000967,Plant PhenomeNET
ath,SAC9|At3g59770,Supressor of Actin,At3g59770,,PO:0009025|PATO:0000951,Plant PhenomeNET
ath,SAC9|At3g59770,Supressor of Actin,At3g59770,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,SAC9|At3g59770,Supressor of Actin,At3g59770,,PO:0009025|PATO:0002329,Plant PhenomeNET
ath,THF1|At2g20890,Thylakoid Formation,At2g20890,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,THF1|At2g20890,Thylakoid Formation,At2g20890,,PO:0009025|PATO:0001533,Plant PhenomeNET
ath,RPOTmp|At5g15700,DNA-Directed RNA Polymerase,At5g15700,,GO:0040007|PATO:0000911,Plant PhenomeNET
ath,RPOTmp|At5g15700,DNA-Directed RNA Polymerase,At5g15700,,PO:0000014|PATO:0001810,Plant PhenomeNET
ath,RPA|At2g35210,Root and Pollen ARFGAP,At2g35210,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,RPA|At2g35210,Root and Pollen ARFGAP,At2g35210,,GO:0009860|PATO:0000911,Plant PhenomeNET
